Date,Adj Close,Close,High,Low,Open,Volume,Company,Daily_Return,Adj_Daily_Return,Return_Lag_1,Return_Lag_2,Return_Lag_3,SMA_5,SMA_20,SMA_50,EMA_20,Volatility_20,Volume_Change,High_Low_Range,Open_Close_Change,RSI_14,MACD,MACD_Signal,MACD_Hist,Target_5D
2015-03-16,0.5519865155220032,0.5742499828338623,0.577750027179718,0.5682500004768372,0.5720000267028809,236956000,NVDA,0.0118942513814097,0.0118941968819294,0.0013233440819764,-0.0091783854394612,-0.0052173242406704,0.5710999965667725,0.5616749972105026,0.5268950009346008,0.5582198755322993,0.0115987469664316,-0.3404845138162142,0.0165433643654619,0.0039334895558495,59.70588936525902,0.0123409663379445,0.0131439892403377,-0.0008030229023931,0
2015-03-17,0.5587154030799866,0.581250011920929,0.5814999938011169,0.5690000057220459,0.5730000138282776,299900000,NVDA,0.0121898638159678,0.0121903114818302,0.0118942513814097,0.0013233440819764,-0.0091783854394612,0.572350001335144,0.5627624988555908,0.5284550011157989,0.560413221855026,0.0118392193806669,0.2656358142439947,0.0215053553939049,0.0143979020829898,65.81198206765384,0.0126979467745194,0.013054780747174,-0.0003568339726546,0
2015-03-18,0.5495838522911072,0.5717499852180481,0.5842499732971191,0.5665000081062317,0.581250011920929,413844000,NVDA,-0.0163441316267417,-0.0163438321881598,0.0121898638159678,0.0118942513814097,0.0013233440819764,0.5722999930381775,0.5636999994516373,0.5299950009584427,0.5614929136038852,0.0121674560549377,0.3799399799933312,0.0310449770875256,-0.0163441316267417,58.74672719055688,0.0120750894676229,0.0128588424912638,-0.0007837530236409,0
2015-03-19,0.5579944252967834,0.5805000066757202,0.5824999809265137,0.5695000290870667,0.5737500190734863,310756000,NVDA,0.0153039294864785,0.015303530063,-0.0163441316267417,0.0121898638159678,0.0118942513814097,0.5750499963760376,0.5650000005960465,0.5320100009441375,0.56330311294406,0.0125405267039018,-0.2490986941939474,0.0223944042893165,0.0117646838829461,64.35642629473372,0.0121474954036565,0.0127165730737423,-0.0005690776700858,0
2015-03-20,0.5640019774436951,0.5867499709129333,0.5902500152587891,0.5797500014305115,0.5852500200271606,462084000,NVDA,0.0107665188033398,0.0107663300466063,0.0153039294864785,-0.0163441316267417,0.0121898638159678,0.5788999915122985,0.5664124995470047,0.5341750001907348,0.5655361470363336,0.0126375632136772,0.4869672669232452,0.0178952097976936,0.0025629232540702,61.599985758463546,0.0125643633507693,0.0126861311291477,-0.0001217677783784,0
2015-03-23,0.5457388162612915,0.5677499771118164,0.5767499804496765,0.5674999952316284,0.5692499876022339,426012000,NVDA,-0.0323817549944732,-0.032381377925624,0.0107665188033398,0.0153039294864785,-0.0163441316267417,0.5775999903678894,0.5670999974012375,0.5356000000238419,0.5657469879959034,0.014711945524861,-0.0780637286727088,0.0162923568312647,-0.0026350645991855,56.47921560855043,0.0112321166431387,0.0123953282319459,-0.0011632115888072,0
2015-03-24,0.5382890105247498,0.5600000023841858,0.5699999928474426,0.5575000047683716,0.5659999847412109,330480000,NVDA,-0.0136503303215532,-0.0136508628570317,-0.0323817549944732,0.0107665188033398,0.0153039294864785,0.5733499884605407,0.5672124981880188,0.5368300002813339,0.5651996560328826,0.0150199101495905,-0.2242472043041041,0.0223214071890226,-0.0106006758282307,49.6385514481784,0.009442100678624,0.0118046827212815,-0.0023625820426575,0
2015-03-25,0.5056073665618896,0.5260000228881836,0.5597500205039978,0.5242499709129333,0.5597500205039978,542552000,NVDA,-0.0607142488415145,-0.0607139349380372,-0.0136503303215532,-0.0323817549944732,0.0107665188033398,0.5641999959945678,0.5658374994993209,0.5375050008296967,0.5614663576381493,0.0202696971235418,0.6417090292907286,0.0674905856394059,-0.0602947679848689,32.086609831018365,0.0052198151548517,0.0104877092079956,-0.0052678940531439,0
2015-03-26,0.5039252042770386,0.5242499709129333,0.5264999866485596,0.5115000009536743,0.515250027179718,311920000,NVDA,-0.0033270948652074,-0.0033270130067323,-0.0607142488415145,-0.0136503303215532,-0.0323817549944732,0.5529499888420105,0.5642999976873397,0.5381600004434586,0.5579219398547954,0.0202353639304838,-0.4250873648977425,0.0286122775910967,0.0174671387840144,33.67766101506224,0.001712666337291,0.0087327006338547,-0.0070200342965636,1
2015-03-27,0.5137778520584106,0.534500002861023,0.5364999771118164,0.518750011920929,0.5272499918937683,318288000,NVDA,0.0195518026071419,0.0195518058984711,-0.0033270948652074,-0.0607142488415145,-0.0136503303215532,0.5424999952316284,0.5634499967098237,0.53898000061512,0.5556912791887219,0.0208073049853693,0.0204154911515772,0.0332085408716128,0.0137506137102329,38.150304684072594,-0.0002369510291814,0.0069387703012474,-0.0071757213304289,1
